@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric

@data
2703,'2018/07/15 14:57:22:919',19,-11317394,-11382927,-11711633,-12039824,-11842446,-11580312,-12567986,-12239282,-11844779,-10529165,-11515294,-11580826,-11646359,-11646356,-11975321,-12435618,-10988951,-10923673,-11516067,-6455671,-8819596,-10003092,-11318173,-11777947,-11712152,-11646359,-6847091,-7110258,-6846560,-6254948,-2503736,-3688523,-4872794,-7569786,-10397847,-11713185,-6452846,-5532516,-5136202,-6056264,-197637,-2173222,-5728590,-8491111,-9280617,-8557402,-10463871,-9937797,-8161371,-8818531,-3621184,-5664876,-7114628,-10270103,-8956039,-11190941,-12506031,-13556413,-13160624,-11188376,-9741210,-9021606,-7707546,-11585977,-11126198,-9746604,-12177344,-13885390,-12898755,-11321522,-8424310,-9873049,-8494747,-9677987,-10073258,-9679014,-10005154,-10135457,-9215384,-8360846,-6648677,-6253924,-7635319,-9213835,-12832961,-13226688,-12502453,-11318438,-10792350,-6781819,-6779751,-7174253,-7437684,-8490114,-12437949,-12634557,-12634557,-7438975,-9279881,-8098187,1
2704,'2018/07/15 14:57:22:954',19,-11317394,-11382927,-11711633,-12039824,-11842446,-11580311,-12567986,-12239282,-11844779,-10397836,-11515294,-11580827,-11646359,-11646356,-11975321,-12435618,-10923415,-10923673,-11515811,-6455413,-8819596,-10003092,-11318173,-11777947,-11712152,-11646359,-6781299,-7110258,-6846560,-6254947,-2503993,-3754060,-4938587,-7635579,-10397846,-11713185,-6452846,-5532516,-5136458,-6056004,-395272,-3555644,-6715993,-9280621,-9543786,-8360278,-10463612,-10003588,-8358492,-8884580,-3884612,-6059635,-7444106,-10401946,-9021573,-11059610,-12571825,-13556156,-13226417,-11188632,-9477781,-9021606,-7641754,-11651513,-10994612,-9746604,-12177344,-13819853,-12898754,-11321266,-8358259,-9609619,-8362647,-9480609,-9876137,-9876135,-10070434,-10135713,-9149591,-8229260,-6648677,-6253924,-7569269,-9016198,-13029825,-13292480,-12633781,-11515815,-10792351,-6649978,-6780007,-7174253,-7437684,-8490114,-12503486,-12634557,-12634557,-7373183,-9214345,-8098187,1
2705,'2018/07/15 14:57:22:987',19,-11317394,-11382927,-11711633,-12039824,-11842446,-11580311,-12567986,-12239282,-11844778,-10397579,-11581087,-11580827,-11646359,-11646356,-11975321,-12435618,-10923415,-10923673,-11515810,-6389620,-8819597,-10003092,-11383965,-11777947,-11712152,-11646359,-6781299,-7110258,-6912096,-6254945,-2569786,-3819852,-5267294,-8161663,-10529686,-11713183,-6452846,-5532516,-5201994,-6121281,-658701,-4806479,-7505763,-9544046,-9806698,-8228690,-10463867,-10135173,-8490077,-9016165,-4213577,-6388857,-7641486,-10467740,-8956036,-10993816,-12637618,-13556155,-13357746,-11254426,-9083279,-8890277,-7575961,-11651513,-10797491,-9746603,-12243136,-13754060,-12767425,-11255729,-8292466,-9345932,-8230289,-9282716,-9876136,-10138792,-10070689,-10135457,-9083799,-8097675,-6648677,-6253924,-7569269,-8950661,-12964289,-13292480,-12633780,-11712936,-10923936,-6453112,-6779751,-7174253,-7437940,-8490114,-12503485,-12634813,-12634557,-7373183,-9214345,-8163979,1
2706,'2018/07/15 14:57:23:020',19,-11317394,-11383183,-11711889,-12039824,-11842446,-11580311,-12567986,-12239281,-11779242,-10332043,-11581087,-11580827,-11646359,-11711892,-11975321,-12435618,-10923415,-10923673,-11450273,-6389619,-8819853,-10003348,-11383965,-11778204,-11777944,-11646359,-6781299,-7110258,-6912096,-6254688,-2569786,-3820109,-5859684,-8819330,-10727060,-11516058,-6518638,-5532516,-5202249,-6121279,-856336,-5662299,-7901032,-9609839,-10004078,-8228947,-10595194,-10463879,-8687455,-9081957,-4674128,-6783872,-7707536,-10533790,-8889986,-10993816,-12703411,-13556155,-13423797,-11320219,-8556935,-8890020,-7444632,-11585976,-10600369,-9680555,-12243136,-13753804,-12570047,-11189681,-8292466,-9148038,-8229773,-9084823,-9941672,-10467242,-10135969,-10069664,-9018006,-7900296,-6648677,-6253924,-7503733,-8950660,-13029825,-13358017,-12633780,-11778729,-11055521,-6321527,-6779751,-7174253,-7437684,-8490114,-12503485,-12634812,-12700093,-7373183,-9214345,-8229772,1
2707,'2018/07/15 14:57:23:053',19,-11317394,-11383183,-11711889,-12039824,-11842446,-11580311,-12567985,-12239281,-11779242,-10266250,-11581086,-11580826,-11646359,-11711893,-12040857,-12435618,-10988951,-10923673,-11450017,-6389363,-8819853,-10068884,-11383965,-11778204,-11777944,-11646359,-6847091,-7110258,-6912096,-6254686,-2569786,-3951695,-6648682,-9213568,-10727055,-11252882,-6715759,-5532516,-5268042,-6252606,-1119764,-6715499,-8033133,-9807731,-10333301,-8294998,-10660985,-10792841,-8950369,-9147749,-5069143,-7113094,-7707794,-10534049,-8758657,-10993559,-12703668,-13556412,-13555383,-11320476,-7964797,-8824226,-7313046,-11519927,-10402990,-9548969,-12177343,-13688267,-12372925,-11058352,-8292465,-8950400,-8229257,-8887185,-10007465,-10861228,-10136225,-9938335,-9018006,-7768454,-6648677,-6253924,-7503732,-8950403,-13095360,-13358017,-12699572,-11910314,-11186850,-6255734,-6780007,-7174253,-7437940,-8424578,-12503485,-12634812,-12700093,-7373439,-9214345,-8361101,1
2708,'2018/07/15 14:57:23:087',19,-11317394,-11448719,-11711889,-12039824,-11842446,-11580311,-12567985,-12239281,-11779242,-10134920,-11581086,-11580827,-11646360,-11711893,-12040857,-12435618,-10988951,-10923672,-11384224,-6323570,-8819853,-10068884,-11383965,-11778204,-11777944,-11646359,-6847091,-7110514,-6912095,-6188893,-2635322,-4215123,-7372143,-9476732,-10660999,-10924170,-6847343,-5532772,-5399369,-6384190,-1382936,-7637112,-8164977,-10005112,-10662524,-8426841,-10660984,-11055755,-9081955,-9279078,-5200729,-7244937,-7708051,-10599842,-8692864,-10993559,-12769461,-13556412,-13621432,-11386270,-7438453,-8823711,-7181203,-11388341,-10140076,-9417640,-12177343,-13622474,-12175804,-10992559,-8292465,-8686970,-8294277,-8755084,-10204330,-11189679,-10201761,-9938079,-8952213,-7571332,-6648676,-6188131,-7503475,-8884610,-13095360,-13423809,-12699572,-11975850,-11252643,-6124149,-6779751,-7174253,-7437684,-8424577,-12503484,-12700348,-12700093,-7373183,-9214344,-8361101,1
2709,'2018/07/15 14:57:23:121',19,-11317394,-11448720,-11777425,-12039824,-11842446,-11580311,-12567985,-12239281,-11844778,-10003078,-11581087,-11646619,-11646616,-11711893,-12040857,-12435618,-10923159,-10923672,-11252895,-6258034,-8885389,-10069141,-11384221,-11778203,-11712408,-11646359,-6781299,-7110514,-6846303,-6188892,-2701372,-4938588,-7964275,-9476469,-10529151,-10727043,-6912877,-5532772,-5465160,-6515775,-1909536,-8361091,-8231285,-10203006,-10925698,-8558429,-10660984,-11187339,-9213284,-9344871,-5266779,-7310987,-7773588,-10665636,-8627071,-11059608,-12769462,-13622204,-13686969,-11452063,-7109487,-8691867,-7049618,-11388085,-9811369,-9417639,-12177343,-13556682,-11978681,-10926766,-8292209,-8555383,-8359554,-8689033,-10401195,-11518129,-10201505,-9872542,-8886420,-7439746,-6648676,-6188131,-7503475,-8950403,-13160896,-13423552,-12699572,-11976106,-11318436,-5992820,-6779751,-7108717,-7437940,-8490114,-12437949,-12700348,-12700092,-7307390,-9214344,-8361357,1
2710,'2018/07/15 14:57:23:154',19,-11382931,-11448720,-11777426,-12039824,-11842447,-11580311,-12567985,-12239281,-11779242,-9871748,-11581087,-11646619,-11646616,-11711893,-12040857,-12435874,-10923415,-10923672,-11187102,-6258034,-8885645,-10069141,-11449757,-11778203,-11777944,-11646359,-6847091,-7110514,-6846302,-6188635,-2701628,-5728357,-8424821,-9213290,-10397304,-10463868,-7044461,-5598308,-5596489,-6713153,-2567722,-8822154,-8363130,-10400387,-11123335,-8690273,-10595447,-11318667,-9344869,-9410664,-5135193,-7311244,-7773845,-10665637,-8561277,-11125144,-12835255,-13622205,-13687226,-11517857,-6780522,-8494231,-6918032,-11322291,-9482919,-9417639,-12177343,-13490889,-11912632,-10861230,-8292465,-8489333,-8359039,-8557190,-10664109,-11715251,-10201505,-9872542,-8886164,-7242368,-6648676,-6188131,-7503731,-8950403,-13160896,-13423809,-12699572,-12041643,-11384228,-5992564,-6780007,-7108717,-7437940,-8490114,-12437949,-12700348,-12700092,-7307646,-9214344,-8492686,1
2711,'2018/07/15 14:57:23:187',19,-11383187,-11448720,-11777426,-12105617,-11908239,-11580311,-12567985,-12239281,-11844778,-9674626,-11646879,-11646619,-11712152,-11712149,-12041113,-12501410,-10988951,-10989465,-11121309,-6258035,-8885646,-10134677,-11449757,-11843996,-11777944,-11646616,-6847348,-7176307,-6780767,-6254428,-2767165,-6451821,-8753525,-9344612,-10462836,-10135413,-7110251,-5598309,-5728074,-6976068,-3225908,-9151376,-8494975,-10532230,-11320716,-8821860,-10529654,-11384202,-9345125,-9410921,-5069143,-7377294,-7773845,-10665894,-8626812,-11125144,-12901048,-13687997,-13687226,-11518114,-6451813,-8361873,-6917775,-11256498,-9220004,-9548968,-12243135,-13490889,-11781304,-10795437,-8292465,-8423797,-8292987,-8556674,-11057839,-11846837,-10267297,-9872543,-8820371,-7110783,-6648676,-6253923,-7503731,-8950403,-13095360,-13423809,-12765108,-12041643,-11449765,-5927028,-6780007,-7174253,-7437940,-8490113,-12503485,-12700348,-12700092,-7373183,-9214344,-8558479,1
2712,'2018/07/15 14:57:23:221',19,-11383188,-11448977,-11777682,-12105618,-11908240,-11646105,-12633522,-12239282,-11844778,-9674628,-11646880,-11646620,-11712153,-11712150,-12041114,-12501411,-10988952,-10989465,-11055517,-6323831,-8885646,-10134934,-11515550,-11843996,-11778201,-11712152,-6912885,-7176307,-6780769,-6386274,-2767166,-7109494,-8950902,-9607008,-10462576,-9938290,-7110251,-5598565,-6056784,-7436624,-3949374,-9348756,-8561027,-10598026,-11517840,-8953449,-10464119,-11450251,-9673836,-9739889,-5200987,-7508881,-7774102,-10665895,-8823933,-11125401,-12901049,-13819327,-13753020,-11649959,-6319971,-8164237,-6983055,-11256242,-9022627,-9680297,-12308928,-13490890,-11715512,-10795182,-8292466,-8423798,-8161144,-8490624,-11255217,-11978166,-10267298,-9938080,-8754579,-6913406,-6648677,-6253924,-7503732,-8950403,-13095360,-13423810,-12765109,-12107436,-11450022,-5927028,-6780007,-7174253,-7437941,-8490114,-12503485,-12700349,-12700093,-7373440,-9280139,-8624529,1
2713,'2018/07/15 14:57:23:255',19,-11383188,-11448977,-11777682,-12105618,-11908240,-11646105,-12633522,-12239282,-11844778,-9674628,-11646880,-11646620,-11712153,-11712150,-12041114,-12501411,-10988952,-10989465,-11055517,-6323831,-8885646,-10134934,-11515550,-11843996,-11778201,-11712152,-6912885,-7176307,-6780769,-6386274,-2767166,-7109494,-8950902,-9607008,-10462576,-9938290,-7110251,-5598565,-6056784,-7436624,-3949374,-9348756,-8561027,-10598026,-11517840,-8953449,-10464119,-11450251,-9673836,-9739889,-5200987,-7508881,-7774102,-10665895,-8823933,-11125401,-12901049,-13819327,-13753020,-11649959,-6319971,-8164237,-6983055,-11256242,-9022627,-9680297,-12308928,-13490890,-11715512,-10795182,-8292466,-8423798,-8161144,-8490624,-11255217,-11978166,-10267298,-9938080,-8754579,-6913406,-6648677,-6253924,-7503732,-8950403,-13095360,-13423810,-12765109,-12107436,-11450022,-5927028,-6780007,-7174253,-7437941,-8490114,-12503485,-12700349,-12700093,-7373440,-9280139,-8624529,1
2714,'2018/07/15 14:57:23:288',19,-11448980,-11514513,-11843219,-12105618,-11908241,-11646363,-12633523,-12239282,-11779243,-9082746,-11646881,-11712413,-11712409,-11777687,-12106651,-12501411,-10923416,-10989466,-10661017,-6323575,-9016976,-10200727,-11581343,-11909789,-11778201,-11712153,-6781300,-7176307,-6648925,-6517602,-2899009,-8227971,-9740415,-10001505,-10659953,-9741938,-6978920,-5598566,-6253645,-7567948,-5068110,-9546650,-8956044,-10664079,-11649687,-9085038,-10398585,-11252614,-9410663,-9608303,-5398366,-7640724,-7839896,-10731946,-9875591,-11191457,-12900538,-13950657,-13752765,-11715753,-6188385,-7769222,-6983053,-11322035,-8497055,-10337454,-12441027,-13556683,-11715513,-10729646,-8292467,-8489590,-7963765,-8424574,-11583669,-11978167,-10267299,-10069922,-8622994,-6650235,-6648678,-6253925,-7569269,-8950404,-13095361,-13423811,-12765366,-12107437,-11515559,-5861237,-6845544,-7174510,-7437942,-8555907,-12503487,-12700350,-12700094,-7241855,-9280139,-8690323,1
2715,'2018/07/15 14:57:23:321',19,-11448980,-11514513,-11843219,-12105618,-11908241,-11646363,-12633523,-12239282,-11779243,-9082746,-11646881,-11712413,-11712409,-11777687,-12106651,-12501411,-10923416,-10989466,-10661017,-6323575,-9016976,-10200727,-11581343,-11909789,-11778201,-11712153,-6781300,-7176307,-6648925,-6517602,-2899009,-8227971,-9740415,-10001505,-10659953,-9741938,-6978920,-5598566,-6253645,-7567948,-5068110,-9546650,-8956044,-10664079,-11649687,-9085038,-10398585,-11252614,-9410663,-9608303,-5398366,-7640724,-7839896,-10731946,-9875591,-11191457,-12900538,-13950657,-13752765,-11715753,-6188385,-7769222,-6983053,-11322035,-8497055,-10337454,-12441027,-13556683,-11715513,-10729646,-8292467,-8489590,-7963765,-8424574,-11583669,-11978167,-10267299,-10069922,-8622994,-6650235,-6648678,-6253925,-7569269,-8950404,-13095361,-13423811,-12765366,-12107437,-11515559,-5861237,-6845544,-7174510,-7437942,-8555907,-12503487,-12700350,-12700094,-7241855,-9280139,-8690323,1
2716,'2018/07/15 14:57:23:355',19,-11448981,-11514514,-11843220,-12105619,-11908498,-11711901,-12633780,-12239539,-11779243,-8951417,-11647137,-11712413,-11777946,-11777943,-12106652,-12501412,-10988953,-10989466,-10595225,-6323576,-9017232,-10266264,-11581600,-11909789,-11778201,-11712153,-6847093,-7176052,-6648925,-6583395,-3030339,-8688264,-9937792,-10000988,-10659438,-9676658,-7110504,-5664102,-6319695,-7699277,-5397331,-9612187,-9087374,-10466700,-11518358,-9084781,-10398585,-11252612,-9344870,-9608046,-5529953,-7706517,-7839897,-10929069,-10401678,-11060388,-12703161,-13950400,-13752765,-11715754,-6122593,-7637635,-6982796,-11190708,-8365469,-10600110,-12506820,-13556940,-11781305,-10663854,-8292723,-8489591,-7963509,-8424574,-11715254,-11912375,-10398884,-10201252,-8688787,-6518393,-6648678,-6253925,-7569269,-8950405,-13160898,-13423812,-12830902,-12107437,-11581352,-5992822,-6845545,-7174511,-7437942,-8555908,-12569279,-12700351,-12700350,-7373184,-9280138,-8821907,1
2717,'2018/07/15 14:57:23:388',19,-11448981,-11514514,-11777684,-12040083,-11842961,-11712157,-12567987,-12173746,-11713450,-8622709,-11647137,-11712414,-11712410,-11777687,-12106651,-12501412,-10988952,-10923930,-10398102,-6323576,-8951696,-10266264,-11581600,-11975582,-11778201,-11712153,-6847349,-7110515,-6583644,-6583908,-2899266,-9017227,-10135684,-10001501,-10725486,-9611635,-7176552,-5598565,-6385743,-7699790,-5331795,-9612444,-9153424,-10204040,-11387027,-9084780,-10333048,-11121025,-9279075,-9542509,-5398624,-7706774,-7840153,-11126446,-10928023,-10863781,-12505782,-13819070,-13687227,-11715755,-6057056,-7506048,-6917002,-10928048,-8299928,-10797484,-12441282,-13491403,-11715512,-10598060,-8292723,-8424055,-7898229,-8358781,-11649716,-11781046,-10399140,-10267044,-8623251,-6321527,-6648678,-6253925,-7503733,-8884868,-13029824,-13423811,-12765365,-12107436,-11581607,-5993078,-6780009,-7108975,-7437942,-8424579,-12503742,-12634814,-12634813,-7307647,-9214602,-8821907,1
2718,'2018/07/15 14:57:23:422',19,-11383189,-11448978,-11777684,-11974545,-11777168,-11646621,-12502451,-12108210,-11647914,-8228721,-11647137,-11712414,-11712410,-11712151,-12041115,-12435876,-10857880,-10858394,-10069651,-6323833,-8951696,-10200728,-11581856,-11975838,-11778201,-11580824,-6650228,-7110515,-6517852,-6649702,-2965316,-9411983,-10398855,-10133602,-10857329,-9677943,-7045480,-5598564,-6451535,-7765840,-5529174,-9547164,-9219473,-10006661,-11189903,-9019244,-10398841,-10924159,-9147746,-9477230,-5530723,-7641494,-7905945,-11389616,-11388835,-10667177,-12308917,-13819070,-13555898,-11716011,-6057057,-7308926,-6851721,-10731183,-8168594,-11191726,-12441539,-13491403,-11584439,-10466731,-8227187,-8358519,-7832436,-8424830,-11518387,-11649972,-10399397,-10333349,-8491922,-6190454,-6583142,-6188389,-7438197,-8884868,-12964288,-13358273,-12634293,-12041900,-11516072,-5861751,-6714472,-7043438,-7372406,-8424835,-12438206,-12569277,-12569021,-7110782,-9149066,-8756372,1
2719,'2018/07/15 14:57:23:455',19,-11383189,-11383442,-11712148,-11908754,-11711633,-11646622,-12502451,-12042418,-11516585,-8031600,-11581602,-11646878,-11646618,-11712151,-12041115,-12435876,-10792088,-10792858,-9938066,-6258298,-8886417,-10135448,-11647394,-12041631,-11778201,-11515288,-6584692,-6979443,-6452316,-6584680,-3096903,-9806740,-10662284,-10397035,-11054967,-9809787,-6980457,-5533028,-6451792,-7766355,-5727066,-9481629,-9285267,-9809538,-10861197,-9019244,-10399098,-10727036,-9081954,-9411695,-5859945,-7575958,-7906458,-11586995,-11652526,-10470315,-12111796,-13819070,-13490105,-11716012,-6057571,-7112062,-6786442,-10534319,-8234385,-11455153,-12442052,-13491659,-11584439,-10335403,-8096115,-8292983,-7701364,-8425087,-11387059,-11518901,-10399398,-10399400,-8492179,-6059383,-6517607,-6122853,-7438197,-8819333,-12964288,-13358274,-12634293,-11976364,-11516328,-5862521,-6648937,-6977903,-7306870,-8424836,-12438206,-12503741,-12503485,-7110783,-9083530,-8822164,1
2720,'2018/07/15 14:57:23:489',19,-11317653,-11383186,-11646356,-11908754,-11711377,-11580830,-12436915,-11976882,-11385257,-7571564,-11516066,-11581342,-11646618,-11646359,-11975323,-12370084,-10792088,-10727066,-9544079,-6258300,-8820625,-10135450,-11778980,-12172961,-11778201,-11449752,-6584949,-6913908,-6320988,-6716010,-2965575,-10332825,-11517596,-11449730,-11844745,-10139270,-6980715,-5467491,-6517584,-7832407,-5134931,-9744544,-9416853,-9611901,-10334852,-9084780,-10464636,-10332277,-8950883,-9411954,-5991789,-7444374,-8234910,-11718326,-11981239,-10141612,-11848882,-13753534,-13227191,-11650734,-6254951,-7046783,-6721165,-10403246,-9286301,-11981242,-12638919,-13557452,-11584184,-10138281,-8030580,-8227447,-7701365,-8491139,-11124401,-11584695,-10465703,-10662571,-8623766,-6059384,-6452071,-6057318,-7372661,-8753541,-12898752,-13358275,-12568502,-11976621,-11582122,-5928571,-6583401,-6912111,-7241334,-8293507,-12372414,-12437950,-12437950,-7045248,-9083530,-8888214,1
2721,'2018/07/15 14:57:23:522',19,-11317653,-11383186,-11646356,-11843218,-11645840,-11580830,-12436915,-11911346,-11319720,-7374442,-11515810,-11581086,-11646618,-11646359,-11975323,-12370084,-10726552,-10727066,-9412494,-6258556,-8820881,-10135706,-11779237,-12173218,-11712665,-11449752,-6453621,-6913908,-6320988,-6716266,-3097160,-10661532,-12043684,-12173456,-12305556,-10271115,-6849131,-5467491,-6583376,-7898201,-4937552,-9876129,-9482390,-9546107,-10071678,-9216365,-10530428,-10069105,-8950883,-9412211,-6254704,-7313044,-8498080,-11652534,-11915447,-10010026,-11717296,-13687997,-13095605,-11716270,-6583916,-7047298,-6787471,-10469039,-9812646,-12047294,-12770247,-13688781,-11584183,-10138025,-8030580,-8227447,-7635829,-8688775,-11058865,-11847609,-10532009,-10794157,-8689559,-6190969,-6452071,-5991782,-7372661,-8753797,-12898497,-13358275,-12568502,-11976621,-11582122,-5928573,-6517865,-6912111,-7241078,-8359300,-12372670,-12503486,-12437950,-6979711,-9083530,-8888214,1
2722,'2018/07/15 14:57:23:556',19,-11251861,-11317650,-11646356,-11843218,-11645840,-11515037,-12436659,-11911346,-11319464,-7308650,-11515810,-11581086,-11581082,-11646359,-11975323,-12370084,-10726552,-10727066,-9346701,-6258556,-8820882,-10135706,-11779237,-12173218,-11778201,-11449752,-6584949,-6913908,-6320732,-6716266,-3031624,-10793118,-12569516,-12831133,-12634779,-10337424,-6849389,-5467491,-6648912,-7963995,-4608588,-10072994,-9548183,-9742973,-10137215,-9413487,-10530427,-9871725,-8885348,-9346418,-6254705,-7313044,-8760739,-11455156,-11784375,-10009768,-11651503,-13556411,-12964275,-11716271,-7110004,-7113349,-6787729,-10535089,-10338734,-11719102,-12769992,-13819854,-11649976,-10072232,-8030580,-8161911,-7636086,-8886154,-11124914,-12176572,-10860716,-10925742,-8886937,-6256762,-6452071,-5991782,-7307125,-8753797,-12832961,-13358276,-12568758,-11976622,-11647915,-6060415,-6517865,-6846575,-7241078,-8293508,-12372670,-12437950,-12437950,-7045504,-9017994,-9019799,1
2723,'2018/07/15 14:57:23:589',19,-11251861,-11317650,-11646356,-11843218,-11645840,-11449499,-12371123,-11911346,-11253928,-7111528,-11450274,-11581086,-11581082,-11646359,-11975323,-12370084,-10726552,-10727066,-9215115,-6324093,-8820882,-10201242,-11779237,-12173218,-11778201,-11515288,-6519413,-6913908,-6255195,-6650474,-2965832,-10793375,-13095347,-13291942,-12766624,-10403734,-6849390,-5467491,-6648911,-8029788,-4279368,-10269859,-9679769,-10071940,-10400130,-9610609,-10464891,-9674346,-8885348,-9346418,-6123376,-7444373,-9023396,-11126448,-11718325,-10009766,-11651501,-13425081,-12832689,-11716271,-7570811,-7245193,-6919315,-10732211,-10733236,-11259325,-12638407,-13885646,-11649975,-10006695,-8030580,-8161911,-7570551,-9017997,-11059634,-12439999,-11124400,-11188913,-8952730,-6322555,-6386535,-5991782,-7307125,-8753541,-12767424,-13424068,-12568758,-12042414,-11648171,-6125951,-6517865,-6846575,-7241078,-8293508,-12372670,-12503486,-12437950,-7045248,-9017995,-9085335,1
2724,'2018/07/15 14:57:23:623',19,-11251861,-11317650,-11646356,-11843218,-11645840,-11449499,-12371123,-11911346,-11253928,-7111528,-11450274,-11581086,-11581082,-11646359,-11975323,-12370084,-10726552,-10727066,-9215115,-6324093,-8820882,-10201242,-11779237,-12173218,-11778201,-11515288,-6519413,-6913908,-6255195,-6650474,-2965832,-10793375,-13095347,-13291942,-12766624,-10403734,-6849390,-5467491,-6648911,-8029788,-4279368,-10269859,-9679769,-10071940,-10400130,-9610609,-10464891,-9674346,-8885348,-9346418,-6123376,-7444373,-9023396,-11126448,-11718325,-10009766,-11651501,-13425081,-12832689,-11716271,-7570811,-7245193,-6919315,-10732211,-10733236,-11259325,-12638407,-13885646,-11649975,-10006695,-8030580,-8161911,-7570551,-9017997,-11059634,-12439999,-11124400,-11188913,-8952730,-6322555,-6386535,-5991782,-7307125,-8753541,-12767424,-13424068,-12568758,-12042414,-11648171,-6125951,-6517865,-6846575,-7241078,-8293508,-12372670,-12503486,-12437950,-7045248,-9017995,-9085335,1
